average_error,min_error,max_error,time
0.01846861668029018,7.896407083762824e-09,0.37199389129328786,0.07733685901621357
0.012251136071199436,9.542642231963328e-10,0.42570993233258925,0.06874244601931423
0.0005962181128189977,1.15360343500015e-09,0.005554049477412448,0.08344200003193691
0.0027822433439693905,5.686082715783414e-10,0.07149548048260002,0.08463058900088072
0.0008681233321562395,1.8332713125346345e-09,0.00848844041859742,0.10727236699312925
0.002963797435224349,2.1766659585864545e-09,0.22603955076732163,0.09780230198521167
0.08300121841773017,2.519025521507956e-08,2.5876367857464473,0.07754634198499843
0.0023003496839828254,2.433662160683525e-09,0.017235429094377253,0.09810225304681808
0.0011229728775545137,1.2505019242325943e-09,0.012133490753743814,0.09838982200017199
0.00015286105983087773,4.943405684798563e-10,0.002437701416294402,0.10303351900074631
0.009855866779053651,7.737916973837855e-10,0.14570009709586884,0.0756046199821867
0.00047064040752315615,5.099742850234179e-10,0.00452353936381833,0.12469627498649061
0.00025004512147619,2.8390978457082383e-10,0.002213352134395663,0.10010301100555807
0.0002571347687638795,4.015063836959598e-10,0.003139797844946557,0.10395137598970905
0.003087124854725486,8.425836028891354e-09,0.02330518326458275,0.08308245800435543
0.004307739518590965,5.6844839946279535e-09,0.07284629358479577,0.07123937300639227
0.03984068731654498,6.633555926782719e-10,1.5189065601891585,0.07701451302273199
0.0063197309005837265,3.0628868330495607e-09,0.27163773832744376,0.07987040700390935
0.003829922272531322,1.9982704912990812e-07,0.2801952727611834,0.09463668405078351
0.0002579497381160815,4.452438417956728e-10,0.003464535410090619,0.1052961340174079
0.00020915572282151769,0.0,0.0009810253221953502,0.10928386898012832
0.00023608368814279911,3.404352355573792e-10,0.0016315076306625542,0.08964502101298422
0.003304561404560288,1.0593854682383608e-09,0.030500825359480288,0.08215544099221006
0.00040665242813623,1.1677094846618274e-09,0.003641469844673395,0.09820043097715825
0.0005338143531900364,0.0,0.015212303195582422,0.08606414502719417
0.007352158308899096,1.006080143639565e-07,0.15481297581122888,0.09235048101982102
0.032282803618804735,7.132269885801179e-09,1.3455126386178513,0.07837736001238227
0.0029841997421142107,2.0357155960937234e-09,0.011642086685331066,0.08154365501832217
0.0024497155743880374,4.110450646521713e-09,0.009634587554394614,0.07993289199657738
0.0007822997403017153,2.1951679585185957e-08,0.0247569610006515,0.09204643301200122
0.029960195670063156,5.1407749168674854e-09,0.5941234347477007,0.0869258230086416
0.0030784134404562387,3.177795804276684e-09,0.012296878292602287,0.09074619499733672
0.015051837560469539,2.8962610088001384e-10,0.23424039915115813,0.08495042799040675
0.0004534432323647978,1.5416325993555802e-09,0.0056652525040750135,0.09806150995427743
0.0006357317264743898,2.513720787078455e-09,0.002405115445888839,0.08029086602618918
0.013610144219628612,3.9087804992732345e-08,0.677798697702265,0.07359859702410176
0.00535924761980772,9.15856759320377e-08,0.8321444408834768,0.10430645797168836
0.0024475471341875873,6.817408859660645e-10,0.016049030916057916,0.07592432200908661
0.005965191308944287,7.572733551342026e-10,0.030535110614646754,0.08436683902982622
0.004747760407437296,2.8659616901904883e-09,0.03245534339636613,0.08833290700567886
0.0004961649055338666,5.943029179888981e-09,0.011339216615155578,0.10131055297097191
0.04178118275234173,6.919869832699987e-07,1.859827620591144,0.08355470799142495
0.03641621490537485,2.7387349632590485e-07,0.9450483274396095,0.07795545598492026
0.003701307517896023,1.0312408704749032e-09,0.03481741015268547,0.07813526800600812
0.0027907885235371674,1.5591812285720152e-09,0.04314109309974157,0.09527637297287583
0.0061579766902348666,1.064084997892678e-08,0.03200016664420957,0.09180942398961633
0.0013837453132288162,1.931028137391877e-08,0.02272774158957347,0.0790130679961294
0.007637911909444952,8.876368084997921e-09,0.11094707105766233,0.08919066999806091
0.0012451930116312894,6.160316701198099e-10,0.005091727577852367,0.08816635695984587
0.003551063433220797,2.495719186867973e-09,0.25831190422396944,0.08245470700785518
0.012603400466306319,2.724612180315944e-08,0.35027218425799056,0.0853151649935171
0.0006795445857522842,4.354046012622348e-10,0.0023559947225102462,0.08451914001489058
0.014258778344945553,3.405515869303599e-09,0.08503405853049273,0.10031560499919578
0.0030194830802354453,6.938616792240282e-09,0.03940487611282961,0.09914030699292198
0.0029291180738338957,1.757408440994368e-09,0.028421735713106244,0.09383608202915639
7.200365141956863e-05,9.626290875530685e-10,0.0009253788249949935,0.1052412970457226
0.0003781376947777478,0.0,0.001179988391740494,0.08681888098362833
0.0016067667339818453,3.6504843592410907e-10,0.011155000980226148,0.10625646903645247
0.00040363984059105934,1.8569501492038398e-09,0.004566661902707381,0.09292703098617494
0.007943116417517604,1.2515528169387835e-08,0.0707680718795185,0.07496667804662138
6.827674112439424e-05,6.359357485052897e-11,0.000770523860776251,0.09412533300928771
0.0005960998193568323,1.2757830347709387e-09,0.003248112583721152,0.0876884269528091
0.0027615742318356767,3.4466829390567e-10,0.014001908613618497,0.08448736602440476
0.003976454914100991,1.4599716990915113e-09,0.02252150559676025,0.07822278002277017
0.038230941140322786,2.599104931277907e-09,0.4197176225890402,0.10122809797758237
0.0034816094559096816,3.3052835135549685e-08,0.14132413273931022,0.07363025500671938
0.006528393607795904,1.5942665854140614e-08,0.528728315912975,0.08208527200622484
0.00795320574904947,1.1054535065113669e-09,0.06341934386955828,0.09973310900386423
6.254896789404697e-05,2.573674606765053e-10,0.0007962368219853744,0.11327935801818967
0.014307673385257189,1.2362367129981067e-08,0.3209253101055687,0.08473569998750463
0.0005492046776636239,1.7103189975387068e-09,0.0023716319608944048,0.08578586805379018
0.009656751104230527,1.604693622425657e-08,0.39952831766727215,0.07626166002592072
0.0005584316589573358,2.6462281255135167e-09,0.005866194640269384,0.10203963500680402
0.02116129308233922,6.3788974102862994e-12,0.09261094120039637,0.10770718799903989
0.03462648408673439,1.0791375615326615e-07,1.199471414651299,0.07387506397208199
0.05974278629910951,2.876792279948859e-07,1.348221223040298,0.07801183697301894
0.000466317939060594,1.6659544854746855e-09,0.00635137777544692,0.10213945398572832
0.0013663517767958447,5.907807576477353e-11,0.010803144118801455,0.1084747199784033
0.0005330840958543564,1.8843326898831947e-09,0.0028431285055390276,0.10738380998373032
0.06770522488608535,7.705720328488042e-08,2.8123391962277395,0.07591167202917859
0.001579786296660723,5.031786542986083e-09,0.04665821974549189,0.08555616904050112
0.007028150443350013,2.165551293842327e-09,0.03096973302393735,0.10238086298340932
0.00016150300686085944,4.915108320346917e-10,0.0025073353305309354,0.09107882401440293
0.006059405895594002,1.3465099257814472e-08,0.05112545611576813,0.08331251097843051
0.0010550492963416248,0.0,0.08035171110165251,0.10839637700701132
0.028691098581738583,1.2154735884450929e-08,0.7146559498998091,0.07814173703081906
0.00015765999874669187,0.0,0.001137370191184317,0.08890009199967608
0.011415471647702116,1.9033183917827046e-09,0.3637131950996473,0.07757266098633409
0.00032569498252293103,1.1847482994653546e-09,0.001219779589861858,0.08157718798611313
0.0013515511323337556,3.1310243286952755e-10,0.011505923624360648,0.09583469398785383
0.043782368908952284,8.702150111616902e-08,0.8015010717240543,0.0768359309877269
0.010154877503602907,5.8136286895660305e-09,1.4833965749365934,0.080620058986824
0.001909425823054674,7.979270577607167e-10,0.009186012133273636,0.0796936409897171
0.0031215895287694737,3.9053205114214506e-11,0.013328717403075174,0.08224908902775496
6.129255340696776e-05,0.0,0.00025327747150427626,0.08280376304173842
0.0008504034519658677,6.216893666532997e-11,0.0032002968204167814,0.08870782097801566
0.0005831147754567449,1.1105825592494512e-08,0.01376213968653417,0.08973971899831668
0.00043989005006893865,1.0124807658939972e-09,0.011753190267844715,0.08108951896429062
0.0006210733905376957,6.200302493652998e-10,0.002216753887051226,0.08491748804226518
0.0019502777794319348,4.891589355793258e-10,0.020429645401495833,0.08189906599000096
0.0031164676468154193,3.958202654530396e-10,0.028606492332325928,0.08784242096589878
0.001515816443518263,1.401023297376014e-09,0.0499759229447676,0.0771576669649221
0.00046459772554404213,3.5202596393446584e-10,0.004749632663957115,0.09183777100406587
0.002987161146634827,0.0,0.010480278910067753,0.08117076096823439
0.0344034100479097,1.8485014408042844e-08,0.6607431638262202,0.07711435901001096
0.0676350257627063,1.3357048800344273e-08,1.798479431803031,0.08565760002238676
0.011644537020381984,5.91474780264889e-09,0.08947765065093805,0.07926669897278771
0.0019638392117208954,5.398437252779331e-10,0.011369794772935649,0.08009591000154614
0.009909087233991875,1.4428610484173987e-07,0.2009196798124524,0.08655774296494201
0.0007467335780658883,7.383441413821856e-09,0.0029259855340679763,0.22132227604743093
5.38483195571416e-05,8.650253846553824e-10,0.00024718975883608607,0.08973662398057058
0.013018695846949212,4.219913307679235e-11,0.216689059812202,0.07723561598686501
0.0007950365357102245,2.56524224084842e-09,0.0033100232907106175,0.09649438702035695
0.056383913088506335,3.9413423635892286e-08,0.8066308658431183,0.07973135000793263
0.005257481223762875,6.170953525952427e-09,0.062439014742839305,0.06741776794660836
0.0033864917945208755,5.063771624236324e-09,0.14557170641772288,0.07906042301328853
0.0009274219128230458,8.4124884836001e-10,0.006384096205831469,0.09288557001855224
0.0006992709969739552,4.2383696552406036e-10,0.006255246978735585,0.09569997497601435
0.00044344654459876236,6.35484553868082e-10,0.006227072707895687,0.09531998704187572
0.00018672070338047949,5.560814031468908e-10,0.0024249679992536244,0.09003291302360594
0.0008101127838528503,2.1175772246806446e-10,0.004728519813481213,0.08956670697079971
0.004057753407550128,4.504379091940791e-10,0.026748896840775416,0.08758899802342057
0.042586879953716995,4.101300632441962e-08,1.3706794258517139,0.08748829702381045
0.0003376707999369549,8.150884411861625e-10,0.004393955195221011,0.09628232300747186
0.0020361334614553807,2.4293154154975127e-09,0.01672007870706338,0.07636848097899929
0.0005827376515988257,1.5996874935808592e-09,0.005695722944583537,0.09310869197361171
0.007309777197556008,2.036362189983265e-09,0.1411738500734998,0.07682456803740934
0.0046122875106769465,1.333617660748132e-10,0.027314801437666958,0.08613145397976041
0.0039782197586263205,0.0,0.03530786526289553,0.09421664697583765
0.016623752188031773,8.747539936848625e-08,0.454648133753631,0.0854820900131017
0.005405314325047463,1.611097033560327e-09,0.023310411407928555,0.1021456400048919
0.042095201685602525,1.0316151488609648e-08,1.3234959089056009,0.08533932099817321
0.0006270240122199136,2.1234569658190594e-10,0.003288575078041589,0.10422225104412064
0.0027223649947679543,3.7165275301731526e-09,0.014215864429997893,0.08899438701337203
0.00044472449840627265,5.001865588383225e-11,0.004994344371237247,0.08879593899473548
0.005541406238229318,5.926057866645351e-09,0.04299274020487154,0.08024781796848401
0.0015314271008683724,7.689734715654595e-08,0.049424173180939945,0.08145822898950428
0.002842521440442138,3.922487223917415e-09,0.011377408901656949,0.09622685599606484
0.00019918012066146956,5.531184399387712e-10,0.0010660388435148604,0.08604582498082891
0.011742520797532224,1.0571597570674385e-06,0.32737196752377606,0.07841390703106299
0.002065640474573736,2.765823126082978e-10,0.011021703318103704,0.08365291397785768
0.00010699687249970114,9.80223902047328e-10,0.001543506763509228,0.12785881903255358
0.019199854098407056,1.8619900288285862e-08,1.0065038156470951,0.07970644201850519
0.0010462262281657915,8.102816195787454e-10,0.007567126658120316,0.09924652002518997
1.786839533206193e-05,1.393603454857839e-09,0.00022100956368120706,0.09607002802658826
0.004105884631733337,1.054011988799175e-09,0.05387644861141183,0.0807718220166862
0.012373733222333361,1.4307595108675741e-08,0.35988659115405497,0.10365675197681412
0.0009340815091613827,3.2660096849213005e-11,0.009971897136137997,0.08570250397315249
0.03301619161168144,3.001225934440299e-10,0.4776768770604001,0.07071953202830628
0.00295189501613999,1.9394263972571935e-09,0.08790244861239316,0.10748891200637445
0.020974237775936665,6.167814348145839e-08,0.478973997923303,0.09433770197210833
0.006143040059624659,6.062084167979265e-09,0.03867957692398427,0.07166636403417215
0.0019486682053367365,3.2114790826653916e-09,0.00993869954756832,0.0870368389878422
0.00043814204648135043,4.0395597977749276e-10,0.005254882925704862,0.09565771702909842
0.0006689389893164956,3.298481487945537e-09,0.010432947551976213,0.08845130098052323
0.028880745043307975,9.69139506423744e-08,0.802187367389358,0.07865752500947565
0.0002550320426209972,1.1265939292570692e-09,0.0010838587570951574,0.10322110098786652
0.01563961609169014,6.08198575946517e-08,1.4712147200406172,0.06885539297945797
0.01425765479123189,3.001606074803931e-09,1.5631846373284812,0.07338481396436691
0.01109361119720834,3.3147706801628374e-09,0.093566279302431,0.09315942699322477
0.0005247176476753914,2.7919000444853737e-11,0.007706756073069698,0.08683182904496789
0.005586293674567334,2.6343549563989654e-09,0.0412851387095543,0.08230914798332378
0.006713154016506216,5.773159728050814e-12,0.05123674576508108,0.10011901700636372
0.027321528267057176,1.5978567802221733e-08,0.49956381042923326,0.07230310898739845
0.01785287325199596,0.0,0.29628491938330015,0.07809719501528889
7.426649657710921e-05,6.05425043431751e-10,0.0010601415345199428,0.0865800739848055
0.01421908463326697,5.702991501266297e-08,0.2092529641078258,0.07173597696237266
0.019487757642881992,5.407853009842256e-08,0.7929137609306007,0.07781303796218708
0.010954539042790621,1.3642191376561641e-08,0.18982156367634317,0.08210371900349855
0.0013930865649215691,2.0205206396894937e-09,0.007155269900309236,0.09986985102295876
0.0032719230154073945,4.047300450338298e-08,0.09878619994398541,0.08704917697468773
0.0004643398024873981,4.130487951670148e-09,0.0016362337957911421,0.08384186902549118
0.0022335195548208175,7.536330670632196e-08,0.06500476501689434,0.08349798002745956
0.006502963534373839,4.008740006611333e-10,0.05551903414890802,0.08808368298923597
0.03803315454136926,2.8961839149133084e-08,1.3242489249356346,0.07418863102793694
0.0017384856348277434,3.74227404620342e-09,0.009651836927966784,0.0836829380132258
0.0019743274083919857,4.901856698324991e-11,0.013643006147392,0.10212366800988093
0.025830988567049927,1.856342279893397e-08,0.4938188363358833,0.0842337179929018
0.000984021950888539,1.390212389651424e-10,0.010380194172199708,0.09689987695310265
0.007455812103258815,4.327448621666008e-09,0.02709079436993811,0.08751197397941723
0.013855687742242209,3.4360755485352e-07,0.39645779880483367,0.08464561402797699
0.006037946307421774,2.1725227838942374e-08,0.38309778470431866,0.07138250500429422
0.0184892920537384,1.037789623126173e-07,0.3370721762026605,0.07115196995437145
0.015251189852234392,4.0600056649964245e-09,0.07743771454020276,0.08510411402676255
0.011032815338074728,1.981147690344187e-09,0.04519685148371799,0.10027104202890769
0.006731465847661636,3.471035014968038e-09,0.12985067086643376,0.08176189998630434
0.00035539999445003827,0.0,0.0012702504077282128,0.0990162490052171
0.0011445668375694954,8.998171097118757e-10,0.015166642304345501,0.10349888901691884
0.000365979649745166,6.911644589990829e-10,0.0017505738848484498,0.10585064499173313
0.0006978757662274807,0.0,0.002380812278254041,0.09555528202326968
0.002222367946026993,1.253079418006564e-09,0.06488645243507563,0.10538117703981698
0.0016268522506139552,7.595861717391017e-09,0.004823560725874643,0.08391225500963628
0.01104658072678629,5.666933589054679e-11,0.08649760599744027,0.09430008695926517
0.0003485473329654012,1.0742535749841409e-09,0.0021792395005988396,0.08930958498967811
0.014381374713715839,1.9028583153613e-08,0.5804727045920188,0.20803093997528777
0.03551734861417914,2.962941536566177e-08,0.8205715580277761,0.0896771340048872
0.003063005875037158,1.3480789817776895e-09,0.011110017380065784,0.09350003598956391
0.00043394257630178547,1.943796235082118e-10,0.003559564568750062,0.09741446300176904
0.05840761190625736,1.829101066164185e-07,1.497914435380224,0.07885728095425293
0.0015460542083517773,0.0,0.005724853200003821,0.07090196100762114
0.0017261797055368442,1.248245951046556e-11,0.011775774541117556,0.08974735904484987
0.003477088154527669,4.0040504245553166e-10,0.01595434293831488,0.08086967095732689
0.0005884690948607596,7.208633689970156e-10,0.004235802594134697,0.09492757200496271
0.016647218124473083,2.426867773408503e-07,0.8338880340935351,0.08572661702055484
0.0006392920367697837,6.229008420177706e-10,0.009800915729382353,0.08263206901028752
0.005607982641132561,2.3750708066927473e-09,0.04345482117432553,0.10034068499226123
0.009381048385844182,3.2557885276673915e-09,0.024109190329593133,0.07258478697622195
0.010993033390513395,6.57799645864543e-08,0.21380419020582941,0.09301097900606692
0.0003956709891941232,6.939444574527442e-10,0.002895624382500017,0.09813673701137304
0.0034704826222213382,2.339071158985462e-10,0.1046348202407188,0.10075875604525208
0.0007715211108403387,4.927080965444475e-10,0.007937289449008844,0.10997714201221243
0.002445921238029345,1.1709242819790688e-07,0.3108697324901559,0.08390845498070121
0.008181028791142728,3.616253962945848e-09,0.03557720241928308,0.08375815901672468
0.00014787482519151642,4.747562343254685e-10,0.00221716858149712,0.09417201398173347
0.0017633552183519505,7.291767190054088e-11,0.01739007514841262,0.10270443401532248
0.00322845325568199,0.0,0.0720759096421908,0.09828142396872863
0.013794983328487331,4.14203249476941e-09,0.27054940314840437,0.08171144197694957
8.809044771509248e-05,2.4442492474463506e-10,0.0011968287769512642,0.09061082598054782
0.0011319313445806918,6.278629172129513e-09,0.003766690779926307,0.07758308399934322
0.0004992066034001138,4.3355719014925853e-10,0.0037310052436758667,0.08680924499640241
0.003678331036966488,0.0,0.06471856436257895,0.06880323396762833
0.038222016406117394,9.845345871895006e-09,1.033793928731443,0.07808490400202572
5.467028904445996e-05,8.77045458480552e-09,0.003699523882144007,0.1015761589515023
0.003351284439145316,1.9479866608662633e-09,0.010556705225569729,0.08012095297453925
0.002875557270203625,5.9868749957558975e-09,0.18048886018281074,0.07691953901667148
0.0003854095229737984,2.3354296274646913e-10,0.0045918508351388,0.08613945299293846
0.00037801637399295684,2.483577787870672e-10,0.0022601347441000286,0.0842970689991489
0.006257144775371222,5.715653372817542e-08,0.1546140059648824,0.09805683098966256
3.421273266867239e-05,1.0408935935402042e-09,0.000620398900839092,0.1175783600192517
0.05381966113594365,5.082796228350617e-08,0.9804273191840789,0.07249451702227816
0.0010444291162117233,1.0034018060878225e-09,0.0030935137771841426,0.08918693900341168
0.005418136028415367,2.8129036877544422e-09,0.03816029773467733,0.09185650601284578
0.025015904991426148,3.6346685661214906e-08,1.409721764009321,0.08512119099032134
0.014517320842507547,2.8596184264984004e-07,0.43287308576178596,0.08157386200036854
0.003676943056013511,3.0375133519555675e-09,0.01067967268318526,0.072442622971721
0.00011826316982007992,1.2273932981088365e-09,0.002616458495577234,0.11595556599786505
0.0003221627327613292,3.723545916045623e-10,0.002155294908291694,0.09120844199787825
0.003291144527535434,1.0231667957327772e-08,0.09960074808350505,0.07169924501795322
0.0006894417062114248,8.424727582223568e-10,0.004504437852812515,0.09473246999550611
0.0011692162121502015,1.3420908828720712e-09,0.01270270285754016,0.0964838049840182
4.989074248194121e-05,1.3885070870855998e-10,0.0006260112275544572,0.10361803899286315
0.0008210238708487777,2.934037190982508e-08,0.019750353079572847,0.10746533505152911
0.0010453279755416826,2.0183001936402434e-09,0.005163005676715571,0.10418748500524089
0.003088727452415883,2.3710208907345987e-08,0.08687458364673795,0.12691052601439878
0.016464297615289853,8.452575528394846e-09,0.24977645143869154,0.08120693796081468
0.0046175486787601505,1.3489298567037622e-10,0.041197457345068855,0.10206642898265272
0.025796211078501656,1.532740085963269e-07,0.7439483809248149,0.07919408899033442
0.0008194973206595343,8.199396717145646e-10,0.011589766723183459,0.08745872700819746
0.00014677594622855526,3.1520919208105624e-10,0.0010728391349559274,0.1001779530197382
0.001398903092544199,1.2206511357248928e-08,0.04839805499362981,0.10868820903124288
0.0018301813326567374,5.932706770295226e-09,0.14019136599102744,0.08296589303063229
0.0028405263629243684,5.953211257292423e-10,0.035288152747980917,0.08133703196654096
0.0007322975784496949,2.5215172172465827e-09,0.011362453931056393,0.09519537602318451
0.0016805094481535138,7.620528208462929e-09,0.05739100649353013,0.07483301998581737
0.001589615596522599,4.946585363541089e-10,0.013297598713537084,0.08423591195605695
0.007180818545076714,1.1444281966532799e-08,0.22049390920667555,0.08634333498775959
0.011993553450844536,1.364884401056088e-07,0.35805411932741116,0.221844739979133
0.0030050898796784185,4.6906478701203014e-11,0.14829902339243795,0.07414586102822796
0.0012750063601284958,1.5279209009122496e-09,0.03174126078459061,0.07716454402543604
0.0005254704899078165,9.232437037098862e-11,0.0037640373114271597,0.08950978796929121
0.00019195374417762707,8.414957619606867e-11,0.0017779751346029826,0.0908946770359762
0.028909786077509703,1.3632757145387586e-09,1.2020269358775195,0.07100292498944327
0.030632449853020428,4.917225382428114e-08,1.3145853705671584,0.0830374049837701
0.0038760792789665835,1.5958683263761486e-09,0.024235966534508435,0.10796687297988683
0.0019272801532793358,5.616334064484363e-09,0.04148801224674514,0.08464152901433408
0.0017314113741677298,9.564171676856859e-10,0.02201510454315425,0.09982264001155272
0.00961183784391623,5.615605758180209e-09,0.588775560499343,0.09216501301852986
0.03144511710142923,1.6282185200111599e-07,1.3363114908701732,0.08835236303275451
0.009898693965825545,2.7229489774072135e-09,0.03499114143754767,0.09571968199452385
0.014262872009826677,4.504749995248858e-08,0.7006963695887745,0.079452948004473
0.006448390535262832,4.6476298365405455e-09,0.14007083460004388,0.0721674480009824
0.001064606330516193,5.462457153271316e-10,0.016045643332185833,0.09505157801322639
0.022156796998152435,3.821679683824186e-08,0.4080922934938265,0.07318450103048235
0.016731384570546865,1.0653668169879893e-08,0.20881277517741736,0.07856802799506113
0.0003208815665199247,1.2325962472914398e-10,0.0021243041989151834,0.08630617300514132
0.0005183270116344733,2.9965896430894645e-10,0.002605667430129799,0.09624538198113441
0.00037826481934546757,8.340705903719936e-11,0.005821733050746403,0.09360818605637178
0.006881150058629828,3.0013254104233056e-09,0.03909794840178016,0.07686131400987506
0.005954486964368367,3.5177709634126586e-09,0.17860759835494378,0.08820678800111637
0.09430491558827593,1.7447049227570233e-06,3.695346197081463,0.07414912799140438
5.6633916404275755e-06,0.0,8.875062199287242e-05,0.09075330902123824
0.008009201322765969,1.073044764154929e-08,0.022762397289797676,0.08757705701282248
0.007393111234796331,2.645759167307915e-10,0.08446664995909359,0.07228571805171669
0.020645581289078334,4.526111041514014e-09,0.6367102155819566,0.07622999104205519
0.03123093355583592,2.1595745494096263e-06,1.631705827645808,0.0865206639864482
0.0014661267016114511,1.2116210257318016e-09,0.0755101233787343,0.06769537896616384
0.0010830704465262543,6.3973732977729014e-09,0.0075057027497482665,0.0921688670059666
0.005227469520684769,2.9500029086193535e-09,0.15268769187528264,0.08179808600107208
0.0021039405521659613,6.965400700664759e-09,0.054701790328179456,0.11529363598674536
0.0014906789730911405,0.0,0.046101709781693145,0.09303886396810412
0.005280430648128382,2.7677415914695302e-11,0.03054409175164352,0.08570285397581756
0.0010533499786926008,7.490754683203704e-10,0.009724425498788491,0.09068899101112038
0.014064178013499356,2.6870516478538775e-08,0.6563682554016506,0.078445668972563
0.0019549090329590416,1.2200302990095224e-09,0.017090154429787674,0.0877500560018234
0.0037495182931168735,1.7279422337423966e-09,0.019348115992116277,0.0967014700290747
0.005861176370939336,1.7768790883110341e-09,0.04169331316755631,0.08047507097944617
0.007799522092290376,7.942670521288164e-09,0.05741254514804339,0.09469114698003978
0.010770628398039089,6.7898451305836716e-09,0.4618851519145757,0.08146734995534644
0.016433740712515802,2.456872039147129e-09,0.07114355607799538,0.08844993205275387
0.022885948459366885,7.956765912808805e-09,0.325377366144048,0.07755795202683657
0.0005450579478084274,3.3378100283698586e-10,0.00369540082388653,0.09013845503795892
0.0032321958704620846,3.709672569129907e-09,0.028291038780746902,0.09374386601848528
0.0076341861806114766,6.476946978750675e-09,0.14471637234295187,0.08688222599448636
0.0032851833643577468,1.9053381095091027e-08,0.014130315440691987,0.10423976799938828
0.00019962800863524698,5.395541791131109e-10,0.0025935526487099736,0.08932606899179518
0.009790470221305737,1.0964029684146226e-09,0.03664999494569798,0.2229157100082375
0.0105767747379867,4.550079424348041e-09,0.043072601050786474,0.08434278896311298
0.008406926803553837,6.664571117198648e-10,0.20423146923007884,0.09260362695204094
0.004856492915049118,1.0171827824478896e-09,0.042725626023178975,0.08677655400242656
0.003485965797385397,2.821902711502844e-09,0.04593328907373717,0.07926108402898535
0.02264724634196135,1.4206914009662341e-06,0.9071101937824437,0.07775721896905452
0.00040395954024527274,9.525926714104571e-10,0.004530440370938749,0.08735269302269444
0.0011321311443200353,2.773248297671671e-09,0.003842139575571224,0.07896042399806902
0.027828545916842324,1.0228828628555675e-07,0.8227789549907243,0.08482726698275656
0.0025798000268917286,3.872777654123638e-09,0.009900133380583043,0.08121153799584135
0.021455509710370517,1.8805121335674357e-06,0.5631946932614706,0.07994744199095294
0.0051421465937587,1.2739000965211744e-09,0.058659485541454615,0.0695086179766804
0.00037541045050501314,1.0305925002285221e-09,0.00508065926718082,0.10336844698758796
0.001354050616604598,2.3621176126198407e-09,0.005031632820070797,0.08021392597584054
0.0006302781204199747,1.474802502343664e-10,0.0021233245505190013,0.0780377279734239
0.0032028281113633205,1.1255725240744141e-09,0.016170554205000798,0.08422537200385705
